customer_id,age,gender,annual_income,purchase_amount,purchase_date,city,product_category,rating,loyalty_member
3854.0,21,Female,123022 USD,549.8491124513935,13/06/2021,Kolkata,Electronics,4.8,
2250.0,28,male,135712 USD,197.4887003646047,11/02/2018,Delhi,Electronics,,Y
2333.0,49,Female,"123,976",4639.283533188889,2021-03-29,Bangalore,electronics,3.0/5,Y
5193.0,66,Female,$44111,1016.3404599888031,2022-11-23,Mumbai,Clothing,4.7,0
5150.0,24,F,133566 USD,3674.6813716798806,2022-09-11,Bangalore,,4.2,No
3711.0,63,female,"146,371",357.667593473703,2021-02-22,mumbai,electronics,2.4,N
5853.0,28,,$83083,2838.155173623355,07-07-2021,mumbai,electronics,4.9,No
5501.0,45,M,139968 USD,4679.997746902645,23/07/2021,Hyderabad,Electronics,,1
6408.0,N/A,Male,81600 USD,2960.7562236781346,01/08/2018,Chennai,Clothing,2.5/5,N
2785.0,58,M,70022 USD,1658.034267731351,,mumbai,Home,4.7,0
1750.0,40,female,23199,2499.9152159168702,2022-02-05,mumbai,,3.6,No
2762.0,62,M,70897 USD,,15/04/2020,Hyderabad,Clothing,3.4,1
4920.0,40,male,$58038,2557.4703160093563,2019-12-03,Chennai,electronics,,Yes
5460.0,67,male,"143,323",4412.367429338995,13/05/2022,,home,3.5,1
1481.0,45,F,,3672.0117351920794,2021-12-25,,electronics,2.3/5,
1153.0,60,Female,140278,535.5096698581461,2022-10-05,,Clothing,3.0,No
2524.0,64,female,131054,3735.1631539831237,2018-03-21,Mumbai,Electronics,2.2,0
3120.0,43,female,"27,897",573.3870231924725,2020-08-12,Mumbai,Clothing,4.0,0
3343.0,42,M,84541,823.9743681768965,05/06/2021,,Home,3.9,N
6136.0,N/A,F,126968,1412.9535404285095,2020-06-20,Kolkata,,4.4,N
6760.0,46,M,34892,1078.2824259682773,23/01/2021,Mumbai,,4.7,Yes
2240.0,36,M,28271,192.79188284960009,2019-02-28,Delhi,home,,No
1060.0,50,female,$123462,2167.5882805718816,20/06/2023,Delhi,home,2.4,
1938.0,53,M,44815 USD,1068.6847020258358,2020-07-07,,electronics,2.3,0
2639.0,31,Female,$65612,3984.213865309792,2023-05-26,Chennai,Clothing,3.7,0
5120.0,31,M,"53,357",1168.4229119148156,2019-05-31,Bangalore,,1.8/5,Yes
6158.0,52,Female,95088 USD,1727.4176970074184,2018-06-14,Kolkata,Electronics,4.7/5,Y
5226.0,47,female,"36,267",2297.545111484129,20/12/2021,Bangalore,Home,4.2,
4569.0,45,F,"38,268",3596.7081111177304,,Chennai,electronics,3.5/5,1
2252.0,34,male,"134,463",4000.7058121270675,2023-01-10,Delhi,Clothing,2.4/5,Y
5203.0,,Female,$34263,3337.5130409988524,19/09/2020,Hyderabad,Electronics,1.2,Y
1171.0,33,F,90935,1646.4683459242158,2020-06-11,mumbai,Clothing,4.3/5,Yes
2458.0,63,F,115347 USD,4634.6760277409885,12/10/2020,,Electronics,3.6,Yes
4549.0,47,Female,79660,2997.6882130170306,2020-12-01,Kolkata,Clothing,4.5,1
5197.0,69,female,$85527,2922.823928299023,2022-12-26,Chennai,Clothing,4.3,Yes
3322.0,46,Male,$83379,602.1757354383024,2020-01-11,Bangalore,,3.9,Yes
2636.0,62,F,"114,542",203.63457491441625,27/11/2021,Chennai,electronics,1.2,Yes
4115.0,32,F,61271,333.96887866940716,2020-01-25,Chennai,Clothing,2.6,0
,63,female,"86,612",2533.272057991047,2022-10-14,Mumbai,Clothing,1.4,Yes
4004.0,42,female,"27,235",3542.742390123599,2019-02-20,,electronics,5.0,Yes
6136.0,68,M,108757 USD,3596.7081111177304,16/08/2021,Delhi,electronics,2.9/5,
1329.0,55,female,$36417,1345.1819914773218,12-14-2020,Kolkata,home,1.0,Y
4640.0,59,F,,3271.876501629106,02/12/2018,,home,,Y
4894.0,64,Female,"54,609",1985.596642305791,2023-04-09,Delhi,,4.6,1
6616.0,unknown,Male,122785 USD,3245.637847670204,05-30-2020,,electronics,1.5,N
5107.0,N/A,,$143128,1914.6246456874896,12-24-2021,Chennai,Home,4.2,1
2341.0,69,,"53,902",3302.4684682374186,2020-08-29,Delhi,,1.6,0
4663.0,55,,43645,3622.681483588275,16/11/2019,Bangalore,Electronics,4.8,0
1215.0,40,Female,"82,873",4944.299787572667,2022-12-18,,electronics,1.4,0
1338.0,42,Male,107218 USD,696.8186002264076,19/09/2021,Kolkata,home,4.2,No
6895.0,59,Male,84558,3774.8126602611633,01-11-2020,,Clothing,4.7,1
5062.0,24,Male,$82233,1880.4045422417748,2021-11-30,,electronics,1.2/5,
3708.0,39,male,131443 USD,,01-30-2018,Mumbai,electronics,3.6/5,1
4152.0,34,Female,43401,1706.0801475975486,2022-04-08,Kolkata,home,5.0,Yes
2750.0,35,M,27771 USD,317.7143744639466,,Chennai,home,3.2,Yes
6604.0,66,M,61335 USD,4367.065202355129,07-29-2019,Bangalore,Home,1.6,Yes
3421.0,58,Male,$94451,333.96887866940716,2018-08-09,Delhi,,3.4,N
1709.0,27,Female,$99434,4252.460076974318,2020-04-06,mumbai,,2.1,
6319.0,27,male,87449 USD,879.1692111981109,2019-08-17,Delhi,home,4.2/5,
6208.0,24,Male,"122,601",2275.76940356967,26/02/2022,Bangalore,home,3.6,0
6387.0,65,female,"112,604",645.4703941156674,24/01/2020,mumbai,,3.8/5,Yes
4726.0,67,,"21,942",3751.2163545498615,2021-06-30,Delhi,Clothing,1.5,No
4642.0,55,M,"40,388",1274.7339324131196,,Mumbai,electronics,2.3,
4993.0,44,,145224,2805.5532897893304,09-06-2021,Hyderabad,electronics,3.0,Y
1488.0,69,F,$103251,1809.3190331753513,28/11/2020,Delhi,home,4.1,No
6657.0,50,Male,77042 USD,2789.172608955032,10-17-2020,Chennai,,4.2,
1046.0,18,female,$73740,899.3897721139181,2022-01-28,Delhi,Home,1.8,
4359.0,61,M,$85873,,30/11/2022,Kolkata,home,2.9/5,
5873.0,unknown,,"67,024",2175.5394871102726,2023-05-16,Chennai,,3.4,Yes
6135.0,51,male,$43450,743.1459052320256,02-06-2023,Delhi,,4.6,1
5806.0,21,Female,$76965,4339.543724230879,2021-12-05,Delhi,Home,2.1/5,
1400.0,34,M,"30,057",4439.669066444026,2021-12-06,,,4.7,Y
4990.0,21,,$113249,549.8491124513935,2019-05-07,Chennai,electronics,3.7,0
,60,Female,28983,1002.7590512632329,2019-03-14,Mumbai,Home,3.6,N
4157.0,N/A,,$39995,554.8530920535381,04-24-2019,mumbai,Home,1.8,No
5345.0,43,Female,134587 USD,4102.566756841383,2020-02-22,mumbai,Electronics,2.4,
1390.0,21,male,$122004,4060.3026593156096,06/08/2020,Hyderabad,Home,3.9/5,Yes
4853.0,18,male,$111628,1154.7658362606855,2020-10-04,Hyderabad,Home,1.1,N
5430.0,24,Male,$97681,2643.9411185861823,03-13-2018,mumbai,Clothing,4.2/5,N
1628.0,47,Male,58886,1306.1571711518534,2019-08-05,Mumbai,electronics,3.9,1
5232.0,67,M,109025 USD,1492.0045067856881,2018-08-08,Delhi,home,3.4,0
3930.0,26,male,116572,790.3043265412017,24/10/2020,Hyderabad,Electronics,4.0,1
2521.0,52,female,115149,4610.317869689022,2023-03-01,Mumbai,Home,3.5/5,1
1826.0,25,,"114,020",4537.162874686738,2020-09-29,Mumbai,Clothing,4.8,0
,41,,$22673,3198.000004566741,21/04/2023,Hyderabad,Clothing,1.8,No
2500.0,36,,54890,3323.340127123443,2018-10-17,mumbai,,3.2,
4294.0,53,M,97513,45.80044736876465,15/01/2019,Chennai,home,1.7,0
6085.0,120,,43466,2220.527777895028,2023-04-10,Bangalore,home,,N
3419.0,69,F,126554,,2020-03-14,mumbai,electronics,,
1934.0,60,Female,112545,3968.6311035355097,2021-10-10,Chennai,,2.2,N
4042.0,44,,136750,196.22013123957143,2020-01-13,mumbai,Home,2.7,0
5497.0,49,Female,70406,1790.2875249619362,2023-05-13,Delhi,Clothing,,N
2466.0,31,Male,,3190.026252514207,03-21-2018,Chennai,Electronics,3.6,
4561.0,35,,89284 USD,641.8329469346681,2018-03-07,Kolkata,electronics,3.6,Y
1614.0,45,female,124646,904.7707363957807,2018-05-16,Bangalore,Home,3.4/5,Y
6392.0,46,male,"134,579",3782.0774515362136,02-03-2019,mumbai,,4.1/5,0
2182.0,33,male,33665 USD,1962.7694478089218,09-23-2022,,home,1.1,0
4223.0,52,Male,$122434,3967.6222683908222,2018-12-13,Bangalore,,3.3,No
3667.0,64,F,40641,3980.5381730307213,2023-02-15,Mumbai,Home,2.7,
6217.0,48,M,"52,500",4029.3139360523255,08/06/2023,Kolkata,,2.9,0
1130.0,21,M,55797 USD,4692.509898049464,28/02/2018,Delhi,home,,1
6290.0,54,female,$104766,1813.2992317120572,02-17-2020,Mumbai,Home,3.6,N
3983.0,34,Male,"65,950",1781.769340862772,2019-06-03,Chennai,Electronics,3.9,1
5278.0,56,Male,$45046,4602.677988104243,03-19-2023,Chennai,electronics,3.3,0
5459.0,65,F,149554 USD,1958.2123977075198,2019-12-15,Hyderabad,,3.3/5,N
1038.0,63,,"122,339",,11/02/2023,Mumbai,home,3.6,Y
4959.0,43,M,133431,1555.8000375725028,09-03-2020,Kolkata,Electronics,1.9,N
4587.0,65,,121203 USD,3554.261514360556,2021-06-14,Mumbai,Clothing,2.8,No
6468.0,56,Male,29638,271.77785963085034,,Mumbai,Electronics,4.3,Yes
1920.0,58,,106363 USD,4654.232978324786,20/03/2018,Mumbai,Electronics,1.3,
3769.0,21,male,41173 USD,-500,2022-05-01,Bangalore,Electronics,1.6,N
5111.0,47,female,33222 USD,2121.031447517154,,Hyderabad,home,,0
1492.0,47,M,70064 USD,147.1895192625555,2022-12-29,mumbai,Clothing,4.8,No
6545.0,39,F,57010 USD,3655.028838710409,2022-08-23,Delhi,electronics,3.2,Y
2131.0,28,female,142229,1412.076397058772,2018-04-25,Delhi,Electronics,,Y
4521.0,19,Female,38095 USD,3053.3697709298035,12/09/2020,,home,4.4,Yes
1310.0,61,male,143554 USD,2749.383428580834,25/01/2022,,home,2.5/5,0
1738.0,29,F,21439,2474.590909607684,07-08-2022,,,4.4,1
4241.0,47,female,"145,614",2172.444544887228,2018-05-06,Bangalore,Home,4.8,1
1545.0,,Male,123917 USD,4913.136435332834,2022-06-14,Hyderabad,Clothing,3.9,N
3461.0,35,Female,$105550,2901.5802035616052,2019-07-27,Kolkata,Clothing,2.3/5,Y
5346.0,43,F,$25375,3210.8896531377763,2020-08-22,Hyderabad,,1.6,No
5854.0,,Male,109023 USD,38.2583726237256,15/05/2019,,Electronics,1.3,Yes
2804.0,24,male,127181 USD,2699.420975588541,2020-04-08,Bangalore,Home,4.8/5,1
4212.0,18,Female,$111238,1186.8218989803568,2021-01-30,Kolkata,Clothing,1.6,
6393.0,43,,$40600,3369.072056573518,18/09/2019,Mumbai,,4.3,N
6727.0,40,Male,"22,466",4439.669066444026,2021-04-12,Chennai,Electronics,2.1/5,Y
4810.0,43,female,"145,277",2117.4161167239467,28/03/2019,Mumbai,Home,2.6,No
1813.0,62,,$126128,746.3126234869375,2021-01-20,Delhi,home,3.7,No
5124.0,23,F,$65097,4760.8658764277225,,Mumbai,Electronics,,1
6053.0,23,Female,"129,934",3064.1276110262847,20/01/2019,Bangalore,Home,2.2,N
3032.0,61,Male,73276,980.3870598418952,,Delhi,electronics,2.7,Y
5572.0,25,M,70117,2520.3219694291092,2018-12-29,Chennai,Clothing,4.7,No
5413.0,41,,,1428.0482219474095,2022-09-27,Kolkata,,4.8,N
1244.0,39,F,26928,1390.3451626975686,2023-01-15,,,1.5/5,No
5843.0,36,F,$108016,1755.6967372785914,05-13-2019,,home,2.2,Yes
5792.0,54,Male,75309 USD,4714.599385068216,21/06/2019,Kolkata,,1.5,No
1271.0,35,M,"94,647",4240.313907672573,11/06/2021,,Electronics,4.6/5,No
4511.0,48,,$60888,899.2001696727492,2018-01-16,Delhi,Clothing,2.6,
2771.0,54,,"115,025",2689.675337555951,2020-09-07,mumbai,Clothing,4.6,No
2262.0,47,male,63832,4959.072369528373,2021-03-10,mumbai,Home,1.7/5,No
3424.0,59,Female,136196,,05-26-2023,Mumbai,,4.1,Yes
5361.0,50,Male,"29,404",2308.0313823705173,12/09/2019,mumbai,,1.6,No
1920.0,27,,53639,1367.2167416870734,14/12/2021,,home,2.7,No
4430.0,54,Female,"98,118",1661.0258162581833,2022-01-19,Hyderabad,Home,,N
5435.0,29,male,$80598,,2018-10-27,Hyderabad,home,1.5,Y
5484.0,N/A,,"86,399",2166.1934580840243,05/12/2018,Kolkata,Electronics,2.6,Yes
3624.0,47,F,133187,1852.9115116162614,10-30-2018,Hyderabad,Electronics,2.8,No
4760.0,44,Female,"130,449",4761.664054224563,03-31-2023,Delhi,,4.2,Y
3050.0,56,M,"47,684",3819.8603864042093,2019-08-15,Hyderabad,Home,4.0,N
4500.0,26,female,88591,1432.2393672052456,17/03/2018,Bangalore,electronics,2.0/5,Yes
2165.0,N/A,male,$139821,4220.902819582811,2022-12-17,Kolkata,Clothing,4.4,0
1375.0,38,male,$97722,3466.6096822057707,07-02-2020,Chennai,Home,1.6,N
3033.0,29,M,22682 USD,2862.228687330629,05-28-2023,Hyderabad,Home,2.6/5,Y
1145.0,46,,"131,186",2779.326920914215,2020-02-19,Bangalore,Electronics,4.9,Yes
5388.0,50,,58046 USD,2523.6263990880884,2022-07-06,Bangalore,Clothing,4.5,No
1431.0,60,,"132,109",2989.5190978957853,09/07/2020,Delhi,Home,4.9,Y
1704.0,unknown,Female,"41,832",4683.051407605204,2021-09-01,Kolkata,Electronics,4.3,N
3632.0,32,Male,$36997,366.3996277448758,04/03/2022,Delhi,Electronics,1.6,Yes
5494.0,19,F,54640,629.6953413656896,03/01/2021,Chennai,,2.9,Y
1963.0,69,female,,2805.5532897893304,2022-10-16,Chennai,,2.0,
3234.0,56,Male,"60,491",697.6369085295266,2019-01-01,,Home,,0
3041.0,unknown,Male,83043 USD,3316.290489226005,19/04/2022,Mumbai,Home,3.4/5,
2828.0,61,M,$132175,2538.8490740957473,15/10/2019,Chennai,,3.9,N
3108.0,N/A,Female,$148568,1889.4328604680068,2020-10-02,Kolkata,,1.3/5,N
5068.0,35,male,$134250,4578.349372464622,2022-08-29,mumbai,Home,2.3,No
1938.0,20,male,92725 USD,1504.338897608449,01-31-2019,mumbai,Clothing,1.7,No
5805.0,24,M,"148,131",934.4881967316961,08/06/2021,Kolkata,Electronics,4.9/5,
1806.0,60,Female,65520 USD,2453.3246169768904,14/03/2020,,Electronics,3.4,N
2463.0,35,M,82919 USD,2802.4785623491243,17/11/2020,,,1.6,
6421.0,61,male,$129869,4779.749785069943,2022-02-07,Delhi,Home,2.8,Y
4415.0,55,Male,$84442,416.2347274843529,11/08/2021,Bangalore,Home,4.5,
1010.0,54,F,149953,1370.245489036127,24/04/2020,,Clothing,4.6,1
6181.0,50,,41770,74.1590952437052,2021-12-21,mumbai,Electronics,3.0/5,0
2868.0,61,Female,$125246,-500,05-21-2020,,electronics,4.0,N
5867.0,,female,67498 USD,974.9592632964855,2021-01-19,mumbai,Clothing,1.4,
6690.0,28,female,$129687,4319.8453304234345,25/04/2018,Chennai,Clothing,2.4/5,1
6703.0,21,Male,149269 USD,2720.622825822634,28/03/2021,Bangalore,,,
,35,M,143447,942.4923498732428,2021-07-05,,Electronics,1.0,1
1884.0,21,M,"81,477",2429.845762607989,01-08-2019,,electronics,4.1,N
4564.0,66,male,"20,244",3652.278991267762,29/04/2020,Hyderabad,,,No
2389.0,51,Male,$52788,693.6141748086476,03-31-2018,Mumbai,Clothing,3.0/5,Y
4401.0,,male,$115341,3819.8603864042093,2020-01-27,Kolkata,Home,2.8/5,Yes
,41,male,99453 USD,2012.7265411502055,08-14-2021,Bangalore,Electronics,2.8,Yes
1824.0,39,female,"77,737",1441.6487090713902,31/01/2018,Delhi,Electronics,1.1,0
3265.0,19,male,$66489,3135.982347458276,01-27-2023,,Home,,
1936.0,61,,$147962,3087.4823775232744,12-24-2018,Mumbai,electronics,3.1/5,
3800.0,23,male,91303,2691.9656418814734,22/01/2023,Mumbai,electronics,2.5,
3553.0,59,female,48390 USD,62.43491051694313,15/04/2019,,Electronics,1.1,No
4845.0,42,,,4188.263894784344,30/10/2022,Chennai,Home,3.9,No
2796.0,38,M,89051,3356.844039387037,2023-02-18,Chennai,,3.6,No
1053.0,33,Female,"79,719",1788.3088363032948,25/02/2021,Kolkata,Electronics,5.0,Yes
1726.0,48,F,54678,3481.7687892999593,2022-12-11,Kolkata,Home,1.7/5,1
3736.0,31,male,"143,169",2960.7562236781346,2018-09-27,,Clothing,3.0,0
6640.0,56,,107802,174.20853967504857,03-02-2022,Mumbai,,3.8,
4170.0,45,Female,96286 USD,3501.847526972377,07/12/2021,Mumbai,Home,3.0/5,Yes
6139.0,49,female,49583 USD,2474.674000793232,07-28-2018,Bangalore,Electronics,4.3,No
2913.0,45,Female,143240,1347.378543109516,11-21-2019,Chennai,home,3.7,Yes
6872.0,68,F,28076 USD,4760.8658764277225,08-22-2021,Delhi,electronics,3.8/5,Yes
2596.0,,Female,38006,2557.4703160093563,29/04/2021,mumbai,Electronics,4.9,0
2914.0,26,,35051,4439.669066444026,10-12-2021,mumbai,Home,2.7,Y
3466.0,62,Female,$24314,4548.491409060813,2019-04-02,mumbai,,2.6/5,N
3737.0,39,Female,48670,4995.462931308581,03-25-2019,,,3.8,
1849.0,49,Female,$120757,840.4367257570381,03-09-2018,Chennai,Home,4.7/5,1
3109.0,22,Male,87551 USD,957.0360193985362,2023-02-06,Chennai,electronics,4.4,
1002.0,40,male,"144,920",4890.100835571308,2022-12-08,Mumbai,Electronics,4.4,Y
5255.0,,female,$30236,1078.2824259682773,12-11-2022,mumbai,,2.8/5,N
5069.0,59,,55568,1519.6074406115163,2020-05-23,Mumbai,,3.6,No
5876.0,unknown,female,80314,4211.372687547559,12/04/2019,Chennai,home,3.0,0
1892.0,49,Male,"127,327",-500,2021-10-15,Hyderabad,Clothing,4.0/5,0
3030.0,27,Male,144673 USD,2014.5305717325668,2021-11-11,Hyderabad,home,4.3,Y
4160.0,120,,130188,366.2919934236657,05-08-2018,Kolkata,Clothing,4.8/5,
3376.0,32,Male,$111903,484.37496505273197,2022-12-05,Chennai,,2.3,N
5675.0,24,male,$36352,2868.6013597945944,01-03-2020,mumbai,Clothing,2.5,0
2933.0,46,Male,"145,721",3136.4661455210085,2022-11-13,,Electronics,3.8/5,Y
2380.0,64,Female,148219 USD,511.9224264171532,2022-02-17,Hyderabad,,4.8,0
4681.0,20,female,"65,650",4032.2018761317304,06-21-2021,,,3.4/5,Yes
2290.0,36,M,"30,346",4654.909911719141,2023-05-17,,Clothing,1.7,Yes
2640.0,27,F,45156 USD,4559.841782429345,13/04/2023,Kolkata,Home,2.3,Y
,45,Male,75904,909.6743488769341,11-08-2020,Kolkata,Clothing,1.3,
3682.0,46,female,"34,035",1607.8378409332358,20/11/2021,Chennai,Clothing,3.5/5,Y
1987.0,32,,142141 USD,4213.835859732295,08-18-2022,Kolkata,electronics,3.7,
2218.0,52,Male,36108,676.0103323035986,06-06-2021,Mumbai,electronics,1.6/5,1
6016.0,23,male,"149,031",4434.482085694519,,Mumbai,Electronics,2.6,No
2355.0,29,Male,22853,114.32270845734065,2018-02-27,Mumbai,Electronics,3.7/5,Yes
5265.0,64,Male,104156,3519.8696210448875,2021-07-28,Delhi,Home,1.2,0
5616.0,55,Male,24176 USD,323.86230545822735,11/07/2019,,electronics,3.5,Y
6582.0,30,,$120459,1015.1862483126076,01-30-2021,Mumbai,home,2.0/5,N
5135.0,46,Male,45920 USD,3957.8868385794403,17/02/2018,,Electronics,2.4/5,0
2560.0,,F,74850,4721.901665744695,16/07/2019,Mumbai,Electronics,1.3,No
2418.0,20,female,"26,829",1489.582405709234,2019-08-16,Chennai,electronics,3.4,N
1954.0,25,male,143225,2597.573262784199,03-22-2020,Hyderabad,electronics,3.7,0
1983.0,25,Male,$120190,3232.367103957755,,mumbai,Home,1.1,No
1974.0,37,Male,"124,775",2424.4681379501953,2018-06-10,Hyderabad,electronics,,N
5133.0,64,Male,$110666,4338.89108108092,04-13-2018,Mumbai,Clothing,1.7,Yes
6370.0,21,Male,138458 USD,,25/04/2020,,,3.6/5,Y
,68,Female,130893,1826.6737302653332,,Mumbai,home,4.2/5,
6295.0,38,Female,93927,4439.413738165035,2020-02-25,,,3.0,0
6721.0,20,M,104860 USD,1597.2019566963684,2018-07-02,Kolkata,Clothing,2.7,Y
1913.0,62,Male,138178,625.1991326369896,2019-02-21,Chennai,Clothing,4.0,1
5549.0,25,M,$131654,254.8036801938599,13/02/2021,Chennai,,,0
1036.0,40,F,$60667,4234.808018376448,03-13-2023,,Clothing,3.0/5,Y
4387.0,33,M,$85842,3835.6957018274084,02-03-2019,Chennai,Electronics,5.0,
,30,female,55843 USD,4764.1869369010865,14/08/2020,Hyderabad,,1.1,0
4020.0,20,Female,70808 USD,3166.970285888403,,mumbai,Clothing,3.9/5,Yes
1795.0,65,Female,$50543,3146.8744779152203,2022-08-27,mumbai,Electronics,3.5,No
5036.0,26,Male,92780,3716.526265401003,2019-10-17,Delhi,electronics,1.5/5,No
6068.0,31,Male,$26611,929.0605028082858,2019-03-13,Hyderabad,home,1.8,Y
5688.0,,F,$108242,54.33018110585132,14/11/2018,Chennai,home,2.2/5,
6233.0,unknown,,104612 USD,2974.736564029239,14/01/2023,,Clothing,4.0/5,Y
4111.0,24,F,"66,902",4679.085003962653,08-29-2019,Bangalore,home,1.3,0
2324.0,32,female,$136452,1884.1884813095203,27/06/2021,Delhi,,1.5,No
1317.0,24,Male,53043,2752.118510138566,2020-06-29,Mumbai,electronics,4.1,
3396.0,55,Male,25271 USD,1852.9115116162614,01-10-2022,Kolkata,Clothing,1.3,0
3162.0,51,F,"92,867",3608.813573560099,2019-05-12,Hyderabad,Home,3.6,1
3745.0,58,F,$97089,4197.066578274006,2021-09-28,Kolkata,,,No
6442.0,39,F,"78,745",4290.217199457486,2019-03-03,Delhi,home,3.8,N
2591.0,41,Female,116876,1275.9345324916746,2020-03-28,,home,4.9/5,N
4111.0,66,M,"82,077",4543.389388591939,01-26-2023,mumbai,Clothing,1.1,1
6985.0,54,M,79119 USD,3210.8896531377763,2020-10-19,,,3.0,0
4930.0,61,Male,31573,40.35572146564682,28/08/2018,Bangalore,,4.6/5,0
2996.0,18,Female,,3360.7683834619834,12-18-2020,Delhi,home,4.4,0
6868.0,27,F,$105970,4482.173015967461,2022-03-31,,home,3.9,
2312.0,60,Male,"44,464",362.64811382857687,03-07-2020,Chennai,Home,3.3,N
2285.0,,Female,138148,4192.281302770752,22/07/2018,Mumbai,,4.8/5,Y
5311.0,63,female,62840 USD,3305.1631094279965,11-08-2022,Chennai,Electronics,1.6,Y
3383.0,25,male,68785,1436.6723890709434,01-29-2022,Chennai,Clothing,1.5,
4239.0,66,Female,$138523,2036.3206989114965,2021-08-12,,,2.9,
3139.0,42,,$40662,599.5961942228271,10-14-2018,Hyderabad,Home,2.9/5,
2704.0,67,Male,38228,2697.1592763404265,14/03/2018,Chennai,Home,2.2,No
1362.0,29,M,$80721,181.67410229432957,27/12/2019,,Electronics,1.4/5,Yes
3604.0,42,,69223 USD,4462.877524122958,2022-03-27,Chennai,electronics,3.6,Y
2716.0,34,F,$27386,712.6878984876379,2018-12-03,Hyderabad,Clothing,3.0,Y
6289.0,43,male,$26862,4624.297870307397,2022-10-27,,,2.5/5,0
5451.0,63,female,60108,301.92115204443274,03/09/2021,Hyderabad,home,2.7/5,
5286.0,,male,111788 USD,2335.911479447984,07-22-2018,Bangalore,Electronics,3.5,0
4738.0,31,male,95023 USD,862.0399761635797,08-19-2018,Chennai,Clothing,4.6,
3469.0,58,Female,133365 USD,4187.224434406999,2020-06-22,Delhi,,1.4,1
5795.0,53,Male,125939 USD,1124.3420858972859,2022-05-06,mumbai,Electronics,2.9,Y
1556.0,40,Male,100140,3019.9122287885484,,Mumbai,electronics,3.4,
1825.0,60,male,102963 USD,,06/10/2019,Kolkata,,4.6/5,No
3808.0,23,F,47201,87.89700506606893,2021-12-14,Mumbai,Clothing,4.8,
6150.0,64,Male,$88578,1130.5974101909896,03/07/2020,Hyderabad,home,4.6,0
5521.0,22,male,"69,966",4051.2593790162255,10-07-2018,,,4.4,1
3719.0,60,Male,,2650.9328342277704,2020-03-19,Kolkata,Clothing,4.0,Y
4508.0,42,F,30386 USD,,2021-08-21,Hyderabad,Electronics,2.4,No
4741.0,35,female,$97228,318.688507672636,2019-04-11,mumbai,electronics,2.8,
2574.0,30,,142020,4529.917886995826,07/01/2020,,,1.2/5,Yes
4998.0,60,male,35225,625.1991326369896,2021-04-12,mumbai,Electronics,4.4,0
3129.0,31,M,$36693,2478.2333426737914,03-14-2020,Bangalore,Electronics,4.4,No
3403.0,45,M,$92197,185.57486028067714,2018-09-23,Chennai,Home,4.7,Y
4329.0,35,male,$63021,4679.407327642959,09-04-2018,Hyderabad,Electronics,3.3,1
1588.0,45,Female,138915,4313.97383307119,03-19-2018,mumbai,,2.4,Yes
3012.0,68,female,$38261,2035.3395474977478,07-29-2022,Hyderabad,electronics,4.0,No
2547.0,44,Female,$47378,111.34923448842258,08-03-2022,Mumbai,home,2.9,Yes
1294.0,,,$137174,3085.6859563615662,03/05/2020,Chennai,Home,4.3/5,No
2985.0,64,M,141574,2444.388976807898,09-10-2018,Bangalore,Electronics,1.2/5,Y
6343.0,26,F,106755 USD,3564.6896905796675,2019-04-20,mumbai,,1.8,No
6644.0,57,male,,4683.01916567116,06-25-2018,,Clothing,2.7,Y
4117.0,49,,86330 USD,2910.6519477731854,15/12/2021,Hyderabad,Home,1.6/5,No
2690.0,37,Male,$67366,1587.5919519738595,2020-08-28,Hyderabad,electronics,2.2,
2136.0,45,M,"92,322",4773.702481983789,2023-05-10,,Clothing,1.9,1
6352.0,50,female,122318 USD,2773.3450473702487,2022-05-15,Hyderabad,,2.5,No
3064.0,21,M,$60160,202.94115361947166,2022-01-24,Mumbai,Clothing,2.2,No
5455.0,63,female,65313 USD,3437.9107854466756,2023-03-03,mumbai,home,3.2,
5795.0,51,female,123657 USD,337.74736993151026,2018-09-11,Hyderabad,electronics,2.0,N
5543.0,65,male,"121,711",809.8644343659353,2022-03-24,Hyderabad,Clothing,1.7,No
5770.0,20,female,47032 USD,2326.709320770162,06-21-2020,Mumbai,electronics,1.7,N
2007.0,43,Female,"111,963",4580.592847856598,2018-04-17,Hyderabad,Home,2.8,Y
,25,,"37,358",236.8684897525799,09/04/2021,,electronics,4.0/5,N
3514.0,23,F,143927,895.5899771243376,2018-02-27,Chennai,,2.9,No
4526.0,33,M,81710 USD,3502.9492744152717,2021-09-22,Chennai,electronics,2.4/5,0
5681.0,41,F,115326,487.28651178447336,09-27-2021,Mumbai,Clothing,4.9,Yes
6352.0,65,,106157 USD,3530.9616714080644,07-30-2020,Chennai,electronics,2.8,0
2247.0,56,Male,68821 USD,896.9884860415265,2021-08-06,Kolkata,home,3.9,0
6089.0,47,,$48365,4658.164508011351,25/03/2018,Kolkata,Electronics,4.2,0
4902.0,62,M,$33189,996.5124638324672,14/02/2021,Kolkata,Home,4.4,0
,30,F,96749 USD,2664.5435664985944,2019-12-13,Bangalore,,1.0/5,Yes
1571.0,22,F,27248 USD,3167.5259985723915,04-07-2022,Hyderabad,Clothing,2.8,No
3382.0,42,male,$24369,2956.114591012992,,Bangalore,electronics,,No
2245.0,,male,$83763,549.8491124513935,28/10/2022,Chennai,electronics,3.5,Yes
3084.0,N/A,,28050,96.45659906092831,2023-04-25,Mumbai,electronics,1.7,
6084.0,35,,48605,1238.0346216558166,12-12-2022,Kolkata,Home,1.9/5,
